Energy outputs   (0.189 MeV RMS for JP fit) 
       exp      error        BAB         JP       Diff 
     38199.2423      19824.3523       6487.1350      26730.6680       7329.7058       2012.2325       2402.1818      -4614.2990       4675.3655       1150.0607      -2497.3729       2456.1525      -2058.6691       4023.7808      14915.1249        177.0467       8937.9400      30865.1497        -81.5244       -128.0293        120.8585        606.3001       -979.1610      25079.0883        442.1438       -138.5727       -739.8037       2697.1654      15874.8838       -593.1021       -659.8829       -592.6486      13127.3015      21760.1338          6.2081      -2224.3323      14581.7750       -395.2815       8443.4083      34819.5068       -426.2781      22629.8822      18553.1902       1295.9302      16981.4892      55010.2811       -410.9175       -219.2118      44454.8494       3932.4802      23642.5864       -331.7348         13.0074      22166.5475        213.6048      15598.0746      14369.6294      29276.3881       1276.5641        110.9067      27623.1729       -513.6261      19924.4657      34051.1721      -2046.8298      31012.2252      20779.5590      38922.9155      27608.9377
       227.6115        181.8955         62.8560        123.8090        346.3709        521.7767        248.3734       -322.4549        145.4741        155.0867       -241.0947         61.9364       -164.5955        139.5697         -7.5592          6.1595         33.2392        -81.5244        446.3496        -85.9894       -224.2508       -149.1459        119.6003         37.7027         71.4721         16.6707         55.2464        -33.1669         15.9837        -42.1139        -35.4915         54.8318         13.1490         76.5913        -75.0938         43.1810         35.6551         66.8892        -37.3878        -50.1036        -24.4777         41.9357         20.0335         23.9781          6.5062       -234.5834       -201.5654         10.1150        -99.0036        -46.7516         20.1208        -26.2627        -14.2717         44.8004         -1.8073         25.7279         11.1734         12.5742         11.9271        -26.6387         65.1277          5.3499         13.7701         38.1552        -31.2330         26.8184         43.6792         54.5833         29.8265
      -359.2287        339.5213        168.5580        118.3333       -665.9431       -938.5547       -636.2536        833.2607       -166.9394       -339.5139        542.3456       -164.0560        490.7753       -344.9181        203.2630        -97.1780         56.6936       -128.0293        -85.9894        698.4496        315.6715        578.2431       -234.1088        126.0739       -416.9061       -284.8467       -126.0985        -17.1241        404.3821        459.5078        668.7372       -316.2053        115.4445        312.8969        339.9445       -105.7982        333.1386       -256.5159        114.8471        -26.7749        102.5506         28.7409        106.2246       -222.3072        188.2489      -1146.8968         20.2221        -55.5118        130.4813        -90.2608        119.1791         19.9075        158.7722         95.1986        122.4191         16.4405         17.2294        110.6897       -161.3784        272.5568         96.3094       -183.8141         60.1511        203.9273        247.9526        339.2173        -15.3657        376.7495        142.9366
       -37.9039        110.7559         36.7853        -39.2964       -416.1476       -675.5854       -397.1949        475.8669       -131.8563       -232.5569        335.2460        -93.8593        271.7764       -205.0978         81.2467        -65.8654         38.9661        120.8585       -224.2508        315.6715        404.7838        353.6500       -183.9064         94.4362       -242.8650       -149.3680        -18.9704         52.9303        144.6652        278.8313        218.3606       -159.3488         22.6842        219.1208        218.2780       -134.2760        140.5652       -134.1455         67.9411        115.7113         85.5931         33.3039         11.6582        -84.1513         31.8077        -99.9773         97.3945        -23.7355        268.0349         51.0530         12.9950         22.5041         47.3489        -15.1018         27.7615        -14.8047         -4.5084         24.0686        -44.8068         88.7827         13.2958        -67.8736         18.6119         32.7243         83.2031         70.9393        -43.3242         78.9336         -1.0372
       414.2240         69.7265         43.7354        138.2966       -480.8917       -934.9861       -510.6151        680.1664       -297.1010       -359.3731        587.4571       -167.4654        439.9233       -307.0611        159.2811        -95.0595        -83.2979        606.3001       -149.1459        578.2431        353.6500        708.4377       -260.7100        106.8980       -282.3962       -264.4911       -131.0929        -20.6881        137.3309        405.7317        512.4702       -213.5638        133.5708        -45.2987        316.9722        -35.7081         70.2599       -214.8040         96.6213        -59.4937         -6.2262       -192.7918        145.3008       -224.0332        181.8301        309.2000        -50.1515        -91.6420        -40.3032       -104.8999        165.6294          0.6052        153.9542         58.8273        105.8034        -42.4031         16.8974        175.8224       -163.7323        273.1548         63.8283       -190.6306         -3.8086        262.8968        222.9475        281.2823         -7.2826        395.4967        147.6594
     -1023.6652       -492.0263        -73.6896        -34.2414        154.6166        512.9463        452.1212       -672.6766         57.0895        305.9656       -554.7710        213.7782       -728.7307        690.0867       -432.2356         38.4017        -90.3154       -979.1610        119.6003       -234.1088       -183.9064       -260.7100        319.8315       -684.2261        155.9706        126.4209         82.4967       -230.5120       -350.6477       -192.1045       -234.4668        387.5433       -114.4521       -562.1475       -173.4214        324.0305       -222.5511        351.0530       -317.5230       -916.8046        -28.1866       -294.5240       -142.2364        145.3128       -135.4047      -1521.0246        -30.6115         56.2376      -1239.7054       -270.2924       -165.9422        -39.3834       -189.2206        -28.1685       -143.1522        128.7287         23.1049       -215.5381         29.1021       -310.9618        -37.8420        176.0601         -1.1393       -219.8014        -85.5598       -127.2512        252.2868       -305.6282         53.0472
     32233.6539      22167.4135       7058.5769      25781.4736       6069.0485       1272.5178       1587.3346      -4169.4586       5603.0317       1081.1493      -2927.9210       2474.6741      -2208.4541       4326.7800      15463.8515         77.2374      10207.9719      25079.0883         37.7027        126.0739         94.4362        106.8980       -684.2261      25944.2779       -267.5187       -627.4033       -556.5085       3008.4541      16446.6565         48.0712       -133.6975      -1000.9015      12359.7131      25940.0575        273.8796      -2906.7663      16935.3273       -562.1677       8395.3664      35724.2065         -7.5768      23050.4295      17399.3066       1489.8506      17408.4047      44825.7523       -216.9374         22.5712      46355.0634       4283.2805      22168.3483       -256.2919       -227.2269      23238.6014         23.3919      15163.3613      14355.0147      27483.9988       1480.0605       -343.0984      28928.1313       -114.7613      19257.8203      31991.8722      -1848.6090      32542.0029      20744.0074      36669.5433      27290.9359
       598.9968       -506.8785       -287.1939          4.1214        490.0157        770.8082        545.0012       -597.5158         45.2747        267.0002       -362.3511         62.3778       -349.1315        244.5526       -249.4307         74.9310       -268.7220        442.1438         71.4721       -416.9061       -242.8650       -282.3962        155.9706       -267.5187        471.9555        290.4465        140.6360       -101.6856       -680.7861       -392.0776       -534.8168        350.5423        -49.9319       -537.7886       -295.1560        201.3622       -642.9374        249.8446       -115.0707       -149.3443       -144.4964       -538.8014        -31.3626        111.8017        -96.6472       1247.2363        -45.7322         12.3387       -362.5402        -38.9132        -13.5644        -23.7897        -61.0647        -51.0243        -65.2695       -127.7484         -9.1173          1.9210         61.8762       -100.2209        -51.7607         56.7700       -151.2173        -17.9532       -121.7870       -152.7053         34.7868       -119.5078        -11.4671
      -123.6145       -632.3371       -240.5982        -31.1367        292.5543        654.0379        357.8887       -315.0163         75.8789        251.4128       -242.4897         27.0738       -178.0365        110.7712       -417.7274         68.1780       -274.7164       -138.5727         16.6707       -284.8467       -149.3680       -264.4911        126.4209       -627.4033        290.4465        446.1198        209.0958       -237.1192       -516.3714       -358.6103       -245.7577        223.2605        -48.0907       -559.7473       -337.7214        266.7609       -539.8479        184.2456       -105.4448       -592.3995        -52.6365       -526.9743        -42.1624          9.8289        -47.2017        121.7922          7.3242         -3.9591       -967.0519       -221.3532        -39.1091         -6.8671         -7.1070        -45.1011          1.7541       -116.8807        -26.3931        -71.2928        -11.3057        -14.8552       -100.6658         14.1771       -139.2682        -47.7609         17.4057       -104.1198         14.4965       -105.2867         26.8664
      -941.2020       -541.8130         26.0853       -369.6798        -80.6852        232.5542        -77.1521       -104.4833         27.9153        -16.0130       -175.6817         10.2045        -90.5007        109.2775       -390.9611        -58.9443        143.3235       -739.8037         55.2464       -126.0985        -18.9704       -131.0929         82.4967       -556.5085        140.6360        209.0958        456.7404        -59.3620         76.9142         12.4356       -120.6021         13.3715       -195.4905        -70.7865       -227.2961        -18.1328        179.3101         80.5771        -90.0196       -549.4516          9.6791        240.7602       -266.7770         46.7114       -266.0599      -1148.5903         51.5968         62.5749       -806.5955        -48.5913       -329.0128         27.0990       -120.3573       -205.2892        -88.8989          3.3689        -47.9125       -371.6827        111.5763       -203.9225       -170.0461        142.3544        -19.0970       -439.8952        -26.2783       -394.6938        -38.4039       -546.2152       -182.7661
      3604.8257       2650.3774       1222.4676        476.7480        752.7232        192.0587        166.9464       -966.9043        658.1260         72.6408       -682.7839        485.7770       -491.3559        365.5356       1771.5558         -4.6163       1694.2576       2697.1654        -33.1669        -17.1241         52.9303        -20.6881       -230.5120       3008.4541       -101.6856       -237.1192        -59.3620       1141.9658       2692.1428         68.1558       -168.7098       -549.3636        164.6320       2994.5572         31.8928      -1080.3044       2742.8424       -313.7183        524.7644       4010.8972        -12.3953       3882.2662        283.7548        604.1985         81.1002       4759.3037        -19.0020        130.2813       5247.8906       1377.4506        306.1148        -16.0589       -367.7303        484.9495       -196.2478       1113.5206        255.9235        569.3510        671.9934       -644.2844        859.1982        462.7106       1127.4667        381.0538       -760.6512        200.5319         83.5633        257.0362       -246.0806
     22569.5288      15619.7666      13700.0676      20696.4411       4046.6808       1274.5247        707.6488      -4453.0821       3866.6919        570.7720      -3529.7427       8112.4324      -4826.5551       4745.9753       9854.1205       -117.9618      17949.4729      15874.8838         15.9837        404.3821        144.6652        137.3309       -350.6477      16446.6565       -680.7861       -516.3714         76.9142       2692.1428      31033.5151        599.0213        598.6873      -2564.1295       8826.1056      16760.5488        134.8829      -2460.6806      30040.9286      -1018.3027       7065.3390      22620.7695         93.4843      42770.1726      12482.9772       1781.7264      11051.7991      28167.7154        103.0020        265.5457      29201.8959       3276.5640      15838.0516       -186.7785      -2200.7539      15296.5969      -1422.1243      31480.4230      12330.6057      19769.3639       1784.6097      -3847.9224      19630.0713       2647.4131      35948.5311      22914.1226      -2336.5555      20883.4945      17782.4896      26112.0787      21237.8055
      -914.2864        119.5786        232.2515       -195.0797       -659.3719       -943.7699       -720.2588        816.2153       -233.4474       -464.3727        569.5258       -148.9479        528.5904       -387.7128         65.0149       -139.8913        240.8776       -593.1021        -42.1139        459.5078        278.8313        405.7317       -192.1045         48.0712       -392.0776       -358.6103         12.4356         68.1558        599.0213        639.5596        601.4377       -402.6631        -13.5060        284.1662        377.6611       -227.3096        576.2461       -305.1977        120.3810       -122.0276         74.3445        408.8081        -64.7660       -191.3755          3.6759      -1542.7256         -0.2232        -24.2167        -41.6509         -0.5281       -103.6160         36.1827         80.7586       -104.2893         48.6469         35.1631        -31.9329       -142.5720        -95.7726        139.4614       -109.4988        -75.4113         67.7004       -137.9463        223.4360         16.7603       -116.4898        -45.8301        -61.0873
      -707.8428        267.0495        216.8149        325.1263       -681.5100       -847.5869       -747.8583       1077.4401       -152.8205       -373.6282        688.0265       -259.1869        779.0942       -514.8979         19.7956       -105.4445        -27.3112       -659.8829        -35.4915        668.7372        218.3606        512.4702       -234.4668       -133.6975       -534.8168       -245.7577       -120.6021       -168.7098        598.6873        601.4377       1300.4773       -490.6192        209.9039        221.2294        346.8062        -15.4037        438.2581       -400.0874        196.1951       -332.6217        114.6618        -42.5816        245.9495       -340.4762        358.6047      -1719.5214         54.4309       -100.7140       -375.6027       -320.5891        282.5972         49.1077        297.3329        215.5453        264.2014         80.8147         46.8593        242.5397       -247.8115        486.6638        190.8561       -314.4118         91.5023        427.3639        458.2636        633.7392         17.0607        712.1950        297.6459
      -789.8831       -985.0196      -1054.9220        266.6314        179.8027        494.1331        744.8720       -639.3137       -120.5211        455.0725       -439.4855       -186.9429       -626.6748        781.6366       -627.5458         79.0945      -1335.3090       -592.6486         54.8318       -316.2053       -159.3488       -213.5638        387.5433      -1000.9015        350.5423        223.2605         13.3715       -549.3636      -2564.1295       -402.6631       -490.6192       1011.5720         40.0819      -1260.1719       -204.4361        664.7882      -2370.7899        684.7192       -485.4114      -1268.0598        -60.8193      -3172.1242         61.1142         -5.9939         97.2293       -799.9962        -42.3479         -3.3427      -1691.5350       -526.2747        122.0132        -40.4275         74.4106        159.2111         45.1822       -544.0991         84.4709        110.7501       -137.6203        154.7537        102.6995       -157.2939       -683.4813        216.2389         49.5765        214.2184        451.0133        213.5952        470.3749
     16292.3741      10191.2285       3593.6991      19094.6183       2900.6672        444.7547        623.2773      -1303.1542       2497.4628        476.6120       -895.7833       1430.4791       -863.3273       2964.4125       7416.2992         29.3601       4982.5776      13127.3015         13.1490        115.4445         22.6842        133.5708       -114.4521      12359.7131        -49.9319        -48.0907       -195.4905        164.6320       8826.1056        -13.5060        209.9039         40.0819       9378.6290      11752.7495        102.9196       -206.6467       8403.7489         32.3005       6567.2369      17257.7233         19.2322      12201.2316      13080.3096         -5.7155      12650.3617      23571.4518        -40.0864       -104.5817      22235.4227        305.1256      16743.9780       -148.1536        422.0821      16076.9841        468.3978      11839.0185      11481.5479      20435.2651        -35.0459        782.2534      19698.5824       -790.7853      14939.3819      24202.5400       -229.7409      23140.3491      16696.6807      28091.6539      22164.3965
     29217.0439      23442.0230       7502.3842      25327.9446       5337.3345       1416.6929       1101.8600      -4057.6754       6580.0394       1220.5303      -3510.0088       2498.6944      -2401.2324       4637.3999      15464.8793         14.9564      11210.1447      21760.1338         76.5913        312.8969        219.1208        -45.2987       -562.1475      25940.0575       -537.7886       -559.7473        -70.7865       2994.5572      16760.5488        284.1662        221.2294      -1260.1719      11752.7495      29203.2687        151.6726      -3248.4825      18832.0465       -622.0888       8330.4511      35844.3598        233.2013      23260.7556      16505.2698       1629.3419      17956.5642      38887.9126         57.8349        140.1183      46653.6255       4219.5720      21047.8543       -200.8269       -396.5488      24351.9265       -122.1729      14724.4842      14351.4259      26113.0449       1616.7178       -662.1280      30381.7460        143.2268      18632.4162      30507.2340      -1674.1936      34221.7035      20756.5859      35022.4569      27103.3771
       -89.9176        344.5143         28.6965         79.9531       -448.3634       -860.6587       -481.1669        666.8187       -231.5632       -337.9265        552.9849       -156.5958        441.4870       -328.9757        208.9507        -66.0428        -28.7020          6.2081        -75.0938        339.9445        218.2780        316.9722       -173.4214        273.8796       -295.1560       -337.7214       -227.2961         31.8928        134.8829        377.6611        346.8062       -204.4361        102.9196        151.6726        442.6540       -117.7742         60.0658       -215.6531        107.4405        229.1756        109.3699       -121.9254        108.4823       -190.7782        164.0546       -296.3289         14.6293        -61.9909        539.0903         47.3414        131.9964         22.8009        142.8675         32.8395         78.1568        -42.1812          5.0814        134.7170       -169.8277        250.2045         -3.7490       -164.7163          0.7351        184.1441        190.6401        263.8332        -44.3658        317.6561         89.5988
     -3027.5329      -2688.3162      -1100.5478       -456.6398       -454.6843         82.1251        183.3601        413.4137       -652.7541         82.5960        364.2070       -278.2411         12.3777          0.2963      -1711.6916         39.3102      -1539.7688      -2224.3323         43.1810       -105.7982       -134.2760        -35.7081        324.0305      -2906.7663        201.3622        266.7609        -18.1328      -1080.3044      -2460.6806       -227.3096        -15.4037        664.7882       -206.6467      -3248.4825       -117.7742       1190.1453      -2564.7361        440.9464       -653.9758      -3903.5006        -60.1264      -3414.9300       -305.0360       -421.5249       -168.6783      -3866.9969        -38.2186       -108.9401      -5183.2283      -1312.3243       -335.9843        -33.1552        204.4176       -512.5681         71.0624       -934.5750       -248.5277       -585.1601       -590.3184        373.3637       -866.6722       -320.4170      -1019.1207       -445.3183        577.2725       -324.8522          3.5837       -410.0297        202.5428
     21495.5924      16497.6155      13529.9138      20524.9730       3910.3425       1386.9449        853.0617      -4800.1354       4355.0916        728.1348      -3933.1350       8117.8117      -5240.6226       5152.5213      10134.7467       -113.3120      18233.0292      14581.7750         35.6551        333.1386        140.5652         70.2599       -222.5511      16935.3273       -642.9374       -539.8479        179.3101       2742.8424      30040.9286        576.2461        438.2581      -2370.7899       8403.7489      18832.0465         60.0658      -2564.7361      30597.4345       -894.4415       6967.4765      23279.5383        100.0214      41615.5633      11883.2548       1931.1192      11799.5995      25867.8234        110.9430        319.4586      30087.7636       3350.5760      15080.3735       -187.5851      -2305.3776      16486.8667      -1549.9063      30777.1910      12369.4319      18858.5785       1880.3690      -4057.0271      21105.5179       2840.9032      35058.4541      21858.2075      -2351.1417      22566.5080      17875.3837      24854.3877      21225.4772
      -366.8433       -468.3710       -351.9690        332.3238        251.4522        558.4789        708.9043       -866.1881         49.7501        461.7331       -667.5421        169.6168       -961.9664        911.8945       -360.2966         51.9671       -441.0430       -395.2815         66.8892       -256.5159       -134.1455       -214.8040        351.0530       -562.1677        249.8446        184.2456         80.5771       -313.7183      -1018.3027       -305.1977       -400.0874        684.7192         32.3005       -622.0888       -215.6531        440.9464       -894.4415        568.4256       -384.9573       -686.5507        -39.4478      -1104.3807         59.9782        147.4174         58.0100       -508.5157        -15.3984         41.6386       -942.5079       -289.5370        106.4132        -51.5021       -153.4334        227.3104       -119.3202         15.2843        132.6781        127.7867         16.8954       -237.3055        267.3112        103.2130        -60.0010        190.9628       -139.7433        191.1142        480.4670        155.5604        377.0581
     10626.5047       7046.7376       2934.6122      13631.8227       1807.5445        149.7462        131.9353       -801.8960       1715.4215        122.9732       -524.1743       1211.8024       -293.1177       2139.5619       5027.5561         -3.5306       4133.8119       8443.4083        -37.3878        114.8471         67.9411         96.6213       -317.5230       8395.3664       -115.0707       -105.4448        -90.0196        524.7644       7065.3390        120.3810        196.1951       -485.4114       6567.2369       8330.4511        107.4405       -653.9758       6967.4765       -384.9573       6559.2869      11687.8744         10.8687       9730.0864       9171.5784         63.3842       9122.1456      15125.7596         -5.2021         -4.8979      15060.3073        290.6083      11699.7236        -69.1474        385.9351      11613.7499        571.2276      10277.1455       9352.6359      14274.0622        143.9380        661.8587      14235.0382       -427.8861      12457.0773      16821.5797       -126.2188      16694.3863      12672.4600      19498.6411      16522.1217
     44932.0474      30545.8779       9638.2558      36041.1446       8417.9518       1892.6302       2263.8197      -5777.2664       7724.3618       1526.4152      -4060.8193       3419.8873      -3080.5569       6037.0955      21299.0955         95.6712      14074.2436      34819.5068        -50.1036        -26.7749        115.7113        -59.4937       -916.8046      35724.2065       -149.3443       -592.3995       -549.4516       4010.8972      22620.7695       -122.0276       -332.6217      -1268.0598      17257.7233      35844.3598        229.1756      -3903.5006      23279.5383       -686.5507      11687.8744      49744.1487         51.7807      31824.5380      24309.9898       2041.6742      24332.8596      62792.4043        -70.5555         22.6734      64591.2369       5929.8094      31002.8785       -334.2367       -304.6663      32460.3759         29.6983      21127.7919      20076.1924      38437.5953       2029.3971       -458.4591      40430.3808       -187.9632      26858.9506      44770.8103      -2542.9803      45500.0527      29035.3606      51311.2051      38215.5369
      -421.1542        204.3999         28.4460         41.0765       -255.6921       -303.6438       -225.7992        262.6403         -8.6193        -81.1606        120.6444        -42.8512        110.5167        -62.3431         25.8897        -26.8469         46.9073       -426.2781        -24.4777        102.5506         85.5931         -6.2262        -28.1866         -7.5768       -144.4964        -52.6365          9.6791        -12.3953         93.4843         74.3445        114.6618        -60.8193         19.2322        233.2013        109.3699        -60.1264        100.0214        -39.4478         10.8687         51.7807        169.6702         41.6092         10.3676        -50.9767         52.5396       -745.9041        107.0885          7.6117        291.4997         40.8986         21.9209         23.2483         22.5680         42.9998         13.7219         29.5286         10.7718         33.4953        -34.9159         39.1968         69.6510        -39.1587         38.9249         51.8518         23.4543         96.6744         18.7341        114.8739         36.1563
     31997.9234      21593.0237      18968.0080      28737.8666       6202.1015       2490.0964       1595.1513      -7085.5197       5544.0951       1115.0772      -5508.6345      11541.7713      -7373.0516       7057.9787      13740.8054        -97.7131      25079.7069      22629.8822         41.9357         28.7409         33.3039       -192.7918       -294.5240      23050.4295       -538.8014       -526.9743        240.7602       3882.2662      42770.1726        408.8081        -42.5816      -3172.1242      12201.2316      23260.7556       -121.9254      -3414.9300      41615.5633      -1104.3807       9730.0864      31824.5380         41.6092      59854.7263      17293.7619       2761.8043      15196.8589      40585.6415         60.7399        459.5404      40985.8007       4791.3497      21964.3588       -301.6130      -3311.8246      21273.4627      -2185.7273      43964.2764      17226.9029      27506.3619       2706.8878      -5771.1200      27377.7646       3942.8476      50225.1391      31762.1009      -3644.7354      28741.1397      24897.5028      36016.9683      29524.6277
     23045.2364      14329.6251       5092.5882      26723.0615       4181.0067        749.1218        963.4302      -2017.7829       3537.0903        709.9604      -1382.1076       2054.8261      -1312.5064       4255.8384      10431.5360         51.6499       7058.4295      18553.1902         20.0335        106.2246         11.6582        145.3008       -142.2364      17399.3066        -31.3626        -42.1624       -266.7770        283.7548      12482.9772        -64.7660        245.9495         61.1142      13080.3096      16505.2698        108.4823       -305.0360      11883.2548         59.9782       9171.5784      24309.9898         10.3676      17293.7619      18316.0715         93.9661      17669.8680      33357.6360        -53.3683       -136.5684      31297.4243        494.9929      23447.0618       -215.6404        534.7155      22509.6279        617.7372      16641.3828      16090.1438      28613.4123         15.6777        989.0867      27607.5030      -1053.6052      20967.5134      33854.0335       -393.2695      32333.1488      23422.6140      39255.4921      31026.1321
      1996.9896       1417.0123        898.7568        402.4363        770.3262        803.3462        682.6589      -1571.8644        606.7140        447.0648      -1223.4013        649.5185      -1257.1777       1115.6829        853.8982         49.8146       1227.0023       1295.9302         23.9781       -222.3072        -84.1513       -224.0332        145.3128       1489.8506        111.8017          9.8289         46.7114        604.1985       1781.7264       -191.3755       -340.4762         -5.9939         -5.7155       1629.3419       -190.7782       -421.5249       1931.1192        147.4174         63.3842       2041.6742        -50.9767       2761.8043         93.9661        725.8738       -105.3561       2455.1117         -0.3289        148.6061       2590.9909        718.8523        109.7026        -63.4877       -507.6580        355.9406       -310.7670       1055.7214        246.4923        253.2861        556.8416       -865.5212        669.0686        553.6670        915.6271        124.1323       -662.5921        115.1396        343.5609        -66.4914       -127.3127
     21591.7483      14705.2913       4655.8856      26561.7265       3720.6191        489.5338        755.5622      -1667.3347       3760.0038        602.8381      -1155.1539       1683.5658      -1103.0577       4145.7408      10461.5116         35.6280       6984.2367      16981.4892          6.5062        188.2489         31.8077        181.8301       -135.4047      17408.4047        -96.6472        -47.2017       -266.0599         81.1002      11051.7991          3.6759        358.6047         97.2293      12650.3617      17956.5642        164.0546       -168.6783      11799.5995         58.0100       9122.1456      24332.8596         52.5396      15196.8589      17669.8680       -105.3561      18960.9656      30492.4657        -22.7109       -166.3282      31362.1000        268.1276      22618.2680       -197.8957        657.2383      24031.6588        674.9521      15382.2285      16094.7830      27560.4165       -140.7033       1181.6247      29368.3838      -1120.8782      19518.8680      32687.1171       -166.2277      34639.1034      23421.9127      37967.6006      31159.9901
     69063.7873      35422.5694      11419.9218      48125.7052      13638.0279       4423.7187       4785.3191      -8807.2280       8551.6758       2346.6415      -4863.9127       4510.7236      -3983.4156       7419.1305      26473.0673        428.6816      15976.2805      55010.2811       -234.5834      -1146.8968        -99.9773        309.2000      -1521.0246      44825.7523       1247.2363        121.7922      -1148.5903       4759.3037      28167.7154      -1542.7256      -1719.5214       -799.9962      23571.4518      38887.9126       -296.3289      -3866.9969      25867.8234       -508.5157      15125.7596      62792.4043       -745.9041      40585.6415      33357.6360       2455.1117      30492.4657     100225.5910       -652.7490       -395.4445      80331.6922       7189.0388      42538.6909       -586.3736        -47.0918      39874.7217        328.3992      28070.3685      25864.6154      52693.6578       2374.0706         70.7442      49702.0335       -841.8650      35834.9722      61260.8622      -3813.7156      55708.2286      37417.1586      69958.7925      49646.9392
      -655.2457        -52.8533          9.6530        -80.4010       -318.9504       -294.4715       -185.6231        222.4998        -39.9219        -65.2886         75.6388        -13.2549         40.1142        -21.6705       -111.9409        -15.6408         69.3009       -410.9175       -201.5654         20.2221         97.3945        -50.1515        -30.6115       -216.9374        -45.7322          7.3242         51.5968        -19.0020        103.0020         -0.2232         54.4309        -42.3479        -40.0864         57.8349         14.6293        -38.2186        110.9430        -15.3984         -5.2021        -70.5555        107.0885         60.7399        -53.3683         -0.3289        -22.7109       -652.7490        434.4571         46.1607         12.7654         24.3144        -49.4945         30.8077        -14.9463        -36.8225        -13.4935         21.1150         -9.3122        -46.3890          3.4438        -31.6057         -1.6243         14.1952         15.8624        -70.0679        -36.1888        -73.9504         -3.6799        -67.2293        -30.3793
      -274.9021         58.3867        147.8602       -147.6273         52.9206        122.5265         72.4128       -302.8577         79.9472         58.1001       -263.8462        104.2298       -262.3206        262.1891          7.3892          0.4187        213.9796       -219.2118         10.1150        -55.5118        -23.7355        -91.6420         56.2376         22.5712         12.3387         -3.9591         62.5749        130.2813        265.5457        -24.2167       -100.7140         -3.3427       -104.5817        140.1183        -61.9909       -108.9401        319.4586         41.6386         -4.8979         22.6734          7.6117        459.5404       -136.5684        148.6061       -166.3282       -395.4445         46.1607         84.0425         28.3722        109.9613       -174.1560          4.6255       -124.1703        -93.9667        -68.8407        101.0310        -24.8919       -162.0102        160.8599       -223.9139        -40.3071        151.3643         36.5004       -256.6108       -201.8991       -294.1831         -6.9822       -342.1109       -123.5921
     57699.6272      40076.7241      12425.7279      46444.7042      10459.5780       1819.8257       2599.8354      -7058.4767       9883.5453       1801.8693      -5005.3870       4354.1748      -3811.5951       7652.6788      27642.8114        126.2128      18197.3038      44454.8494        -99.0036        130.4813        268.0349        -40.3032      -1239.7054      46355.0634       -362.5402       -967.0519       -806.5955       5247.8906      29201.8959        -41.6509       -375.6027      -1691.5350      22235.4227      46653.6255        539.0903      -5183.2283      30087.7636       -942.5079      15060.3073      64591.2369        291.4997      40985.8007      31297.4243       2590.9909      31362.1000      80331.6922         12.7654         28.3722      84685.2244       7939.9395      39936.6582       -401.9731       -368.9041      41827.0151         31.3246      27222.7934      25857.5306      49545.0028       2590.0046       -543.3669      52144.1517       -289.7788      34612.2699      57708.5579      -3256.4431      58739.7566      37349.3202      66216.5015      49158.5101
      5321.3414       3820.9829       1459.1071        782.5608       1020.9317        172.4764        241.1376      -1162.0974        863.5209         93.2373       -784.6794        568.5681       -570.7984        347.6326       2512.5021          2.4909       2113.3635       3932.4802        -46.7516        -90.2608         51.0530       -104.8999       -270.2924       4283.2805        -38.9132       -221.3532        -48.5913       1377.4506       3276.5640         -0.5281       -320.5891       -526.2747        305.1256       4219.5720         47.3414      -1312.3243       3350.5760       -289.5370        290.6083       5929.8094         40.8986       4791.3497        494.9929        718.8523        268.1276       7189.0388         24.3144        109.9613       7939.9395       2037.3628        578.8688         -9.5294       -478.3356        803.3397       -326.6470       1373.3288        491.1996        961.8204        801.3723       -813.1112       1281.8949        578.5510       1526.0554        758.7741       -942.6992        544.9485        252.3392        637.7441       -183.4665
     29337.5145      18237.0068       6448.0979      34215.9746       5305.4773        950.4754       1209.5753      -2519.5730       4513.0247        897.1649      -1737.9383       2583.7752      -1646.1964       5410.8966      13285.9421         70.3308       8966.2601      23642.5864         20.1208        119.1791         12.9950        165.6294       -165.9422      22168.3483        -13.5644        -39.1091       -329.0128        306.1148      15838.0516       -103.6160        282.5972        122.0132      16743.9780      21047.8543        131.9964       -335.9843      15080.3735        106.4132      11699.7236      31002.8785         21.9209      21964.3588      23447.0618        109.7026      22618.2680      42538.6909        -49.4945       -174.1560      39936.6582        578.8688      30054.7325       -238.9678        670.8412      28841.5650        752.3382      21221.4639      20615.3691      36675.3321        -14.8043       1254.7073      35369.9372      -1350.7349      26830.2775      43403.7794       -468.0987      41469.0861      30067.0032      50326.0541      39851.8253
      -506.6910       -258.9061       -113.9408       -365.6087       -169.8555       -168.0710       -219.0526        260.5299        -97.4556       -145.0378        198.9309       -151.0473        276.4101       -207.1254       -152.1119        -11.9860       -121.6644       -331.7348        -26.2627         19.9075         22.5041          0.6052        -39.3834       -256.2919        -23.7897         -6.8671         27.0990        -16.0589       -186.7785         36.1827         49.1077        -40.4275       -148.1536       -200.8269         22.8009        -33.1552       -187.5851        -51.5021        -69.1474       -334.2367         23.2483       -301.6130       -215.6404        -63.4877       -197.8957       -586.3736         30.8077          4.6255       -401.9731         -9.5294       -238.9678        142.9834         13.7781       -235.5499         10.9681       -195.7197       -148.5079       -286.1976        -12.6191         12.3026       -327.8194         54.6288       -213.9829       -351.7729         73.8866       -332.4030       -118.9456       -402.1480       -222.9495
