   9     2.6300  -28.6900    0.1000  -28.7319   0.8888   0.9213   0.1765   0.0134   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.2062   0.5814  -0.2344  -0.4070  -0.3010   0.0744   0.4097  -0.3304  -0.5738  -0.4244   0.1048   0.0666   0.2314   0.1710  -0.0422   0.0000   0.2009   0.2970  -0.0734   0.1099  -0.0542   0.0067   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
  10   -44.5880  -44.5880    0.1000  -44.5157   2.5124   0.2945   0.0930   0.1001   0.4989   0.5236   0.2960  -0.3100   0.1374   0.1554  -0.1626   0.0439  -0.0920   0.0482   0.0359   0.0034   0.0002   0.6392   0.2556   0.0412   0.0010   0.0798  -0.0340   0.0752   0.0462  -0.0018   0.0000  -0.0006   0.0399  -0.0084   0.0002  -0.0008   0.0034   0.0005   0.0000   0.0000   0.0039  -0.0032   0.0007   0.0818  -0.0296   0.0542   0.0140   0.0056   0.0006   1.1238  -0.2542  -0.0568   0.1152   0.0204   0.0173  -0.0040  -0.0004   0.0002   0.0000   0.0000   0.0012   0.0159   0.0040  -0.0004   0.0002   0.0000   0.0000   0.0297  -0.0054   0.0002   0.0000   0.0184   0.0000
  11     0.3510  -44.2370    0.1000  -44.0640   1.5104   1.2272   0.1437   0.1188   0.7130   0.4162   0.4136  -0.3916   0.0607   0.1208  -0.1142   0.0600  -0.1136   0.0538   0.2711   0.0582   0.0464   0.0345   0.1528   0.0122  -0.1350  -0.0670   0.0158   0.2945  -0.0796  -0.0152  -0.2134   0.0460   0.0241  -0.1484   0.0226  -0.0018   0.0000   0.3055   0.0062  -0.0198   0.0941  -0.0146   0.0021   0.2856   0.0500   0.0028   0.0052   0.0182   0.0157   0.0075  -0.1364  -0.0102   0.6221   0.0936   0.0010  -0.0104   0.0004   0.0261  -0.0020   0.0000   0.0035   0.0016   0.0150   0.0004   0.0344   0.0020   0.0000   0.0028  -0.0190   0.0317   0.0000   0.0000   0.0000
  12     0.8030  -43.7850    0.1000  -43.9094   2.4747   0.2239   0.2717   0.0296   0.0003  -0.0014  -0.0002   0.0000   0.0021   0.0008   0.0002   0.0001   0.0000   0.0000   0.0656  -0.0292   0.0102   1.5818   0.1978   1.0690   0.4150   0.8412  -0.2708   0.1030  -0.0988  -0.0730  -0.0134   0.0150   0.3076   0.2392   0.3392  -0.1284   0.0000   0.0534   0.1438  -0.0530   0.1231  -0.0828   0.0146   0.0304  -0.0376   0.1024   0.0062   0.0056   0.0013   0.5749   0.0430  -0.0204   0.0008  -0.0008   0.0081  -0.0030  -0.0006   0.0003   0.0002   0.0000   0.0002   0.0001   0.0008   0.0000   0.0015  -0.0002   0.0000   0.0115  -0.0058   0.0007   0.0000   0.0000   0.0000
  13     1.2360  -43.3520    0.1000  -43.1434   2.5708   0.3296   0.0806   0.0190   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.4952  -0.1618   0.0448   0.4764   0.3834  -0.1136   0.0132  -0.0074  -0.0778  -0.0626   0.0186   0.0010   0.0216   0.0174  -0.0052   0.0001   0.1146   0.1844  -0.0546   0.0742  -0.0440   0.0065   0.0927   0.1152   0.0854   0.0000  -0.0002   0.0004   1.8471  -0.2596  -0.1068   0.2480   0.0442   0.0008   0.0012  -0.0008   0.0005  -0.0006   0.0002   0.0030   0.0060   0.0016  -0.0034   0.0001  -0.0004   0.0005   0.0088  -0.0054   0.0008   0.0000   0.0008   0.0000
  14     1.9520  -42.6360    0.1000  -42.6159   1.9852   0.9864   0.0000   0.0283   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.3697   0.0000   0.0000   0.0032  -0.0004   0.0000   0.9858   0.0000  -0.0480   1.6020   0.2950   0.0066  -0.0018  -0.0002   0.0001   0.0000   0.0000   0.0142   0.0045  -0.0030   0.0002   0.0005   0.0000   0.0000   0.0000   0.0002   0.0006   0.0000   0.0124   0.0000
  15     4.0000  -40.5880    1.0060  -40.4192   1.6026   0.2235   0.1080   1.0660   0.7029   0.5504   0.3650  -0.2724   0.1077   0.1428  -0.1066   0.0474  -0.0708   0.0264   0.0001   0.0000   0.0000   0.0823   0.0300   0.0522  -0.0042   0.0402   0.0518   0.0027   0.0096  -0.0008   0.0074   0.0094   0.0083  -0.0014   0.0128   0.0164   0.3704   0.0001  -0.0010  -0.0014   0.0049   0.0126   0.0081   0.0000   0.0000   0.0000   0.1738   0.0374   0.0363   0.0105   0.0016   0.0254   0.0001   0.0020   0.1350   0.0274   0.0622   0.0529   0.0480   0.0480   0.0155   0.1639  -0.0036   0.0924   0.0646  -0.0428   0.0600   0.1116  -0.0450   0.0697   0.0207   0.6478   0.0283
  16   -59.6640  -59.6640    0.1000  -59.5026   2.8322   0.7242   0.2011   0.2425   1.0559   1.1370   0.6240  -0.6972   0.3177   0.3338  -0.3806   0.0986  -0.2072   0.1163   0.1541   0.0340   0.0372   0.8640   0.4878   0.0134  -0.0956   0.0216   0.0060   0.2350   0.0382  -0.0174  -0.0988   0.0274   0.1168  -0.0844  -0.0038   0.0000   0.0217   0.1550  -0.0014  -0.0140   0.0671  -0.0062   0.0027   0.2297  -0.0306   0.1582   0.0501   0.0334   0.0133   1.5060  -0.4276  -0.0638   0.4113   0.0658   0.0537  -0.0196  -0.0024   0.0230  -0.0014   0.0121   0.0056   0.0509   0.0242  -0.0034   0.0320   0.0012   0.0148   0.0840  -0.0328   0.0247   0.0037   0.0794   0.0055
  17     1.3480  -58.3160    0.1000  -57.9733   2.8512   0.7218   0.2974   0.1296   0.4232   0.3754   0.1792  -0.2660   0.1370   0.0912  -0.1356   0.0289  -0.0602   0.0436   0.2485   0.0124   0.0489   1.3873   0.4356   0.5892   0.2878   0.5148  -0.1714   0.3102  -0.2012  -0.1800  -0.1998   0.0714   0.3064   0.1944   0.2388  -0.1100   0.0136   0.1557   0.2248  -0.0820   0.1946  -0.0882   0.0171   0.1685   0.0178   0.2566   0.0278   0.0182   0.0120   1.4650  -0.6694  -0.0966   0.5473   0.0922   0.0274  -0.0220  -0.0050   0.0139   0.0012   0.0125   0.0048   0.0173   0.0186  -0.0070   0.0174  -0.0022   0.0154   0.0380  -0.0158   0.0186   0.0005   0.0411   0.0010
  18     2.2160  -57.4480    0.1000  -57.1067   2.5346   1.0355   0.3243   0.1056   0.2691  -0.0010   0.1468  -0.1356   0.0238   0.0134  -0.0072   0.0393  -0.0410   0.0179   0.3640   0.0324   0.1031   1.2298  -0.0194   0.6688   0.2768   0.7260  -0.2220   0.6773  -0.1622  -0.6294  -0.4596   0.2006   0.2763   0.2308   0.2326  -0.1168   0.0185   0.2977   0.3186  -0.1460   0.2966  -0.1392   0.0278   0.2332  -0.1620   0.2001   0.0198  -0.0010   0.0159   0.9973  -0.2906  -0.0672   0.7285   0.1374   0.0149  -0.0042   0.0102   0.0118  -0.0004   0.0081   0.0071   0.0230  -0.0008   0.0204   0.0119  -0.0004   0.0102   0.0283  -0.0036   0.0212   0.0000   0.0275   0.0000
