  35     0.0000    0.0000    0.0000    0.0000    0.0000 -14.8508 -14.1949 -13.3443  -9.7485  -0.2876  -1.6796  -1.2713   3.3384  -0.1565  -1.3489   1.9676   0.5024   1.2602  -1.7026   0.7924   0.1284   0.8503   0.3776   0.0116  -0.5552  -0.3221  -0.6822   0.6410   0.9210   0.0419   0.1865   0.4931  -0.7932   0.2299  -0.0718  -0.5508   0.8995   0.3636  -0.4685   0.7828   0.4208   0.4821  -0.5779  -0.1747   0.7038   0.2051   1.2099   0.1623   0.2765  -0.4928   0.7683   0.3823   0.3237   0.6153  -0.8119   0.1972   0.6102   0.2449  -0.1178   0.5989  -0.1466   0.5740   0.4065   0.0844  -0.4200   0.2386   0.4668   0.0945   0.4413   0.7797   0.2976   1.0066  -0.1159   0.6049
  35     0.0000    0.0000    0.0000    0.0000    0.0000 -14.8215 -14.1258 -13.3105  -9.6865  -0.1723  -0.8667  -0.8756   2.4720   0.1249  -0.9404   1.0633   0.5778   0.7017  -0.5218   0.7990   0.1425   0.6467   0.4721  -0.2638  -0.4316  -0.2310  -0.5331   0.5445   1.0638   0.2267   0.3923   0.5124  -0.7127   0.2144   0.1302  -0.4795   0.6818   0.2052  -0.4393   0.6600   0.1618   0.3287  -0.0831  -0.1430   0.8675  -0.1655   1.0669   0.2035   0.1912  -0.3628   0.5557  -0.0022   0.2725   0.2580  -0.8845   0.3541   0.5867   0.0413  -0.0996   0.6097  -0.1793   0.5955   0.2875   0.1070  -0.3872   0.1531   0.3415   0.1199   0.3990   0.6026   0.3419   0.8870  -0.4446   0.5507
   1     0.0000    0.0000    1.2093    0.0000    0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   2   -14.7900  -14.7900    0.1831  -14.8215   -0.0315   1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   3     0.6560  -14.1340   -0.0500  -14.1258    0.0082   0.0000   1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   4     1.5110  -13.2790   -0.0500  -13.3105   -0.0315   0.0000   0.0000   1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   5     4.7000  -10.0900    1.0122   -9.6865    0.4035   0.0000   0.0000   0.0000   1.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   6   -31.3200  -31.3200    0.1500  -31.1813    0.1387   1.4298   0.3276   0.1275   0.1151   0.7149   0.6844   0.4270  -0.4058   0.1638   0.2044  -0.1942   0.0637  -0.1212   0.0576   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   7     1.4970  -29.8230    0.1500  -29.6614    0.1616   1.4969   0.2604   0.2225   0.0202   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.6909  -0.1718   0.5370   0.4264   0.5714  -0.1672   0.0107  -0.0668  -0.0530  -0.0710   0.0208   0.1043   0.1656   0.2220  -0.0650   0.0658   0.1764  -0.0516   0.1182  -0.0692   0.0101   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
   8     1.9790  -29.3410    0.1500  -29.0954    0.2456   1.9975   0.0008   0.0000   0.0017   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.9984  -0.0564  -0.0580   0.0008   0.0016   0.0008   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
