   79.20    1.47
   81.20    1.47
   83.20    1.52
   85.20    3.26
   87.20    2.88
   89.20   -0.03
   91.20    6.35
   93.20    6.36
   95.20    6.37
   97.20    6.38
   99.20    6.38
