    0.000    0.000    0.000   153 93    1.544   1.464  11 13   0  0   1  1
    0.000    0.000   -0.000   155 93    1.708   1.272   3  5   0  0   1  1
    0.043    0.028    0.015   159 93    2.736   2.151  15 17   1  1   1  1
    0.001    0.001   -0.000   160 93    2.736   2.161  15 13   1  1   1  1
    0.174    0.314   -0.139   167 94    3.053   2.560   4  5   1  1   1  1
    0.191    0.534   -0.343   168 94    3.053   3.011   4  3   1  1   1  1
    0.000    0.000    0.000   169 94    3.242   2.172   5  4   0  0   1  1
    0.000    0.000   -0.000   170 94    3.242   2.461   5  6   0  0   1  1
    0.000    0.000   -0.000   171 94    3.255   2.461   7  6   0  0   1  1
    0.000    0.000   -0.000   172 94    3.255   2.548   7  8   0  0   1  1
    0.001    0.001    0.000   177 95    1.217   0.694   5  7   0  0   1  1
    0.000    0.000    0.000   179 95    1.474   0.000  11  9   0  0   1  1
    0.000    0.000    0.000   181 95    1.474   1.396  11 13   0  0   1  1
    0.539    0.572   -0.033   182 95    1.509   0.568   3  1   1  1   1  1
    0.222    0.213    0.008   184 95    1.569   1.509   5  3   1  1   1  1
    0.000    0.000    0.000   186 95    1.608   1.217   3  5   0  0   1  1
    0.001    0.001   -0.000   188 95    1.855   1.608   1  3   0  0   1  1
    0.000    0.000    0.000   191 95    2.208   1.396  15 13   0  0   1  1
    0.000    0.000   -0.000   193 95    2.208   2.141  15 17   0  0   1  1
    0.026    0.036   -0.011   197 96    3.067   2.609   4  5   1  1   1  1
    0.000    0.000    0.000   198 96    3.104   2.125   5  4   0  0   1  1
    0.000    0.000   -0.000   199 96    3.104   2.354   5  6   0  0   1  1
    0.001    0.005   -0.004   201 96    3.142   3.067   3  4   1  1   1  1
    0.000    0.000   -0.000   202 96    3.156   2.354   7  6   0  0   1  1
    0.000    0.000   -0.000   203 96    3.156   2.477   7  8   0  0   1  1
    0.000    0.000    0.000   205 96    3.474   1.396   3  2   0  0   1  1
    0.000    0.000   -0.000   206 96    3.474   2.125   3  4   0  0   1  1
    0.032    0.021    0.011   208 96    3.698   2.609   6  5   1  1   1  1
    0.075    0.061    0.014   210 96    3.698   3.612   6  7   1  1   1  1
    0.029    0.048   -0.019   212 96    3.958   3.142   2  3   1  1   1  1
    0.000    0.000    0.000   213 96    4.109   2.477   9  8   0  0   1  1
    0.000    0.000   -0.000   215 97    0.671   0.000   7  9   0  0   1  1
    0.000    0.000   -0.000   218 97    1.504   0.000  11  9   0  0   1  1
    0.000    0.000   -0.000   220 97    1.504   1.316  11 13   0  0   1  1
    0.482    0.516   -0.034   221 97    1.557   0.680   3  1   1  1   1  1
    0.192    0.209   -0.017   226 98    3.173   2.606   4  5   1  1   1  1
    1.078    1.122   -0.044   228 98    3.360   3.173   3  4   1  1   1  1
    0.999    1.033   -0.034   229 98    4.419   2.606   6  5   1  1   1  1
    0.013    0.011    0.002   231 98    5.107   0.000   1  0   0  0   1  1
    0.000    0.000    0.000   232 98    5.107   1.352   1  2   0  0   1  1
    0.013    0.006    0.008   234 98    5.210   4.419   7  6   1  1   1  1
    0.001    0.003   -0.002   236 98    5.586   3.173   2  4   1  1   1  1
    0.001    0.001   -0.000   237 98    5.586   3.360   2  3   1  1   1  1
    0.000    0.000    0.000   238 98    7.205   1.352   3  2   0  0   1  1
    0.013    0.008    0.004   239 98    7.205   2.086   3  4   0  0   1  1
    0.956    0.956    0.000   241 99    0.727   0.727   1  1   1  1   1  1
    0.002    0.002    0.000   243 99    3.580   1.776   5  3   1  1   1  1
