   78.80  -18.91
   80.80   -3.63
   82.80   16.48
   84.80   -6.49
   86.80   18.40
   88.80    0.00
   90.80  -27.25
   92.80  -11.80
   94.80    2.82
   96.80   17.42
   98.80   32.12
