    0.065    0.079   -0.014    76 84   14.146   7.209  12 10   1  1   1  1
    0.004    0.006   -0.002    77 84   14.146   8.055  12 11   1  1   1  1
   22.430   18.730    3.700    78 85    0.379   0.000   5  3   1  1   1  1
    1.051    0.013    1.038    79 85    1.357   0.000   7  3   1  1   1  1
  194.500  192.900    1.600    80 85    1.357   0.379   7  5   1  1   1  1
  109.000  102.600    6.400    81 85    1.603   0.379   9  5   1  1   1  1
  155.700  148.700    7.000    82 85    1.603   1.357   9  7   1  1   1  1
    5.246    4.080    1.166    83 85    3.594   3.199   3  7   0  0   1  1
   69.720   68.480    1.240    84 85    3.594   3.430   3  5   0  0   1  1
    2.024    1.445    0.579    85 85    3.911   3.430   1  5   0  0   1  1
   23.260   24.910   -1.650    86 85    3.911   3.594   1  3   0  0   1  1
   77.660   56.850   20.810    87 85    4.026   3.680  15 11   0  0   1  1
   62.770   46.750   16.020    88 85    4.026   3.794  15 13   0  0   1  1
    3.792    4.619   -0.827    89 85    5.856   4.026  19 15   0  0   1  1
    6.194    1.202    4.992    90 85    5.856   4.704  19 17   0  0   1  1
    5.146    3.181    1.965    91 85    5.965   4.704  21 17   0  0   1  1
  164.300  134.500   29.800    92 85    5.965   5.856  21 19   0  0   1  1
    0.049    0.190   -0.142    93 85   11.554   5.965  25 21   0  0   1  1
  197.400  185.400   12.000    94 86    1.600   0.000   2  0   0  0   1  1
    0.024    1.012   -0.988    95 86    2.311   1.600   4  2   0  0   1  1
    0.179    0.165    0.014    97 86    2.854   1.600   1  2   0  0   1  1
   15.240   11.960    3.280    98 86    3.040   1.600   3  2   0  0   1  1
   29.540   13.890   15.650    99 86    3.040   2.311   3  4   0  0   1  1
   79.630   87.580   -7.950   100 86    3.040   2.854   3  1   0  0   1  1
   78.090   62.460   15.630   101 86    4.396   3.293   4  3   1  1   1  1
    4.035    5.440   -1.405   102 86    4.396   3.869   4  5   1  1   1  1
    0.318    0.290    0.028   103 86    4.470   3.869   6  5   1  1   1  1
    0.850    1.993   -1.143   104 86    4.470   4.396   6  4   1  1   1  1
   10.750    1.292    9.458   105 86    5.047   2.311   6  4   0  0   1  1
    0.971    1.197   -0.226   106 86    5.047   4.126   6  5   0  0   1  1
    7.318    5.389    1.929   107 86    5.084   3.293   2  3   1  1   1  1
   56.250   27.570   28.680   108 86    5.084   4.396   2  4   1  1   1  1
   16.000   33.560  -17.560   109 87    0.376   0.000   5  3   1  1   1  1
    1.880    1.700    0.180   110 87    0.595   0.376   1  5   1  1   1  1
   39.340   16.700   22.640   111 87    1.709   0.000   7  3   1  1   1  1
  202.500  215.500  -13.000   112 87    1.709   0.376   7  5   1  1   1  1
  118.100  109.300    8.800   113 87    2.346   0.376   9  5   1  1   1  1
   17.290   24.210   -6.920   114 87    2.346   1.709   9  7   1  1   1  1
  157.700  146.100   11.600   115 87    2.420   1.555   5  9   0  0   1  1
  183.300  175.400    7.900   116 88    1.825   0.000   2  0   0  0   1  1
    0.246    0.170    0.077   117 88    3.387   1.825   3  2   0  0   1  1
    0.508    0.173    0.335   119 88    3.484   1.825   1  2   0  0   1  1
    5.832    8.115   -2.283   120 88    3.484   3.387   1  3   0  0   1  1
   40.590   37.280    3.310   121 88    3.539   2.667   5  3   1  1   1  1
    6.136    5.626    0.510   122 88    3.912   2.667   4  3   1  1   1  1
   79.740   57.960   21.780   123 88    3.912   3.539   4  5   1  1   1  1
  128.400  103.400   25.000   124 88    4.044   3.539   6  5   1  1   1  1
   19.060   24.730   -5.670   125 88    4.044   3.912   6  4   1  1   1  1
  134.300  131.400    2.900   126 88    7.027   5.599  10  8   0  0   1  1
    5.678    9.521   -3.843   127 88    7.027   6.757  10  9   0  0   1  1
  124.800  132.400   -7.600   128 89    1.911   0.862   5  9   0  0   1  1
   18.180   23.110   -4.930   129 89    5.219   4.460  21 17   1  1   1  1
  155.500  155.900   -0.400   130 89    5.219   4.928  21 19   1  1   1  1
